child_num,hex_id,dns_mapping,notes
955,6kgrvxkeaaaa,0.0.0.0.0.0.1.2.5.3.3.5.1.2.3.20.h3.vichex.ca.,
956,6kgrwhkeaaaa,0.0.0.0.0.0.1.2.5.3.4.5.1.2.3.20.h3.vichex.ca.,
957,6kgrwxkeaaaa,0.0.0.0.0.0.1.2.5.3.5.5.1.2.3.20.h3.vichex.ca.,
958,6kgrxhkeaaaa,0.0.0.0.0.0.1.2.5.3.6.5.1.2.3.20.h3.vichex.ca.,
959,6kgrujkeaaaa,0.0.0.0.0.0.1.2.5.4.0.5.1.2.3.20.h3.vichex.ca.,
960,6kgruzkeaaaa,0.0.0.0.0.0.1.2.5.4.1.5.1.2.3.20.h3.vichex.ca.,
961,6kgrvjkeaaaa,0.0.0.0.0.0.1.2.5.4.2.5.1.2.3.20.h3.vichex.ca.,
962,6kgrvzkeaaaa,0.0.0.0.0.0.1.2.5.4.3.5.1.2.3.20.h3.vichex.ca.,
963,6kgrwjkeaaaa,0.0.0.0.0.0.1.2.5.4.4.5.1.2.3.20.h3.vichex.ca.,
964,6kgrwzkeaaaa,0.0.0.0.0.0.1.2.5.4.5.5.1.2.3.20.h3.vichex.ca.,
965,6kgrxjkeaaaa,0.0.0.0.0.0.1.2.5.4.6.5.1.2.3.20.h3.vichex.ca.,
966,6kgrulkeaaaa,0.0.0.0.0.0.1.2.5.5.0.5.1.2.3.20.h3.vichex.ca.,
967,6kgru3keaaaa,0.0.0.0.0.0.1.2.5.5.1.5.1.2.3.20.h3.vichex.ca.,
968,6kgrvlkeaaaa,0.0.0.0.0.0.1.2.5.5.2.5.1.2.3.20.h3.vichex.ca.,
969,6kgrv3keaaaa,0.0.0.0.0.0.1.2.5.5.3.5.1.2.3.20.h3.vichex.ca.,
970,6kgrwlkeaaaa,0.0.0.0.0.0.1.2.5.5.4.5.1.2.3.20.h3.vichex.ca.,
971,6kgrw3keaaaa,0.0.0.0.0.0.1.2.5.5.5.5.1.2.3.20.h3.vichex.ca.,
972,6kgrxlkeaaaa,0.0.0.0.0.0.1.2.5.5.6.5.1.2.3.20.h3.vichex.ca.,
973,6kgrunkeaaaa,0.0.0.0.0.0.1.2.5.6.0.5.1.2.3.20.h3.vichex.ca.,
974,6kgru5keaaaa,0.0.0.0.0.0.1.2.5.6.1.5.1.2.3.20.h3.vichex.ca.,
975,6kgrvnkeaaaa,0.0.0.0.0.0.1.2.5.6.2.5.1.2.3.20.h3.vichex.ca.,
976,6kgrv5keaaaa,0.0.0.0.0.0.1.2.5.6.3.5.1.2.3.20.h3.vichex.ca.,
977,6kgrwnkeaaaa,0.0.0.0.0.0.1.2.5.6.4.5.1.2.3.20.h3.vichex.ca.,
978,6kgrw5keaaaa,0.0.0.0.0.0.1.2.5.6.5.5.1.2.3.20.h3.vichex.ca.,
979,6kgrxnkeaaaa,0.0.0.0.0.0.1.2.5.6.6.5.1.2.3.20.h3.vichex.ca.,
980,6kgrubseaaaa,0.0.0.0.0.0.1.2.6.0.0.5.1.2.3.20.h3.vichex.ca.,
981,6kgrurseaaaa,0.0.0.0.0.0.1.2.6.0.1.5.1.2.3.20.h3.vichex.ca.,
982,6kgrvbseaaaa,0.0.0.0.0.0.1.2.6.0.2.5.1.2.3.20.h3.vichex.ca.,
983,6kgrvrseaaaa,0.0.0.0.0.0.1.2.6.0.3.5.1.2.3.20.h3.vichex.ca.,
984,6kgrwbseaaaa,0.0.0.0.0.0.1.2.6.0.4.5.1.2.3.20.h3.vichex.ca.,
985,6kgrwrseaaaa,0.0.0.0.0.0.1.2.6.0.5.5.1.2.3.20.h3.vichex.ca.,
986,6kgrxbseaaaa,0.0.0.0.0.0.1.2.6.0.6.5.1.2.3.20.h3.vichex.ca.,
987,6kgrudseaaaa,0.0.0.0.0.0.1.2.6.1.0.5.1.2.3.20.h3.vichex.ca.,
988,6kgrutseaaaa,0.0.0.0.0.0.1.2.6.1.1.5.1.2.3.20.h3.vichex.ca.,
989,6kgrvdseaaaa,0.0.0.0.0.0.1.2.6.1.2.5.1.2.3.20.h3.vichex.ca.,
990,6kgrvtseaaaa,0.0.0.0.0.0.1.2.6.1.3.5.1.2.3.20.h3.vichex.ca.,
991,6kgrwdseaaaa,0.0.0.0.0.0.1.2.6.1.4.5.1.2.3.20.h3.vichex.ca.,
992,6kgrwtseaaaa,0.0.0.0.0.0.1.2.6.1.5.5.1.2.3.20.h3.vichex.ca.,
993,6kgrxdseaaaa,0.0.0.0.0.0.1.2.6.1.6.5.1.2.3.20.h3.vichex.ca.,
994,6kgrufseaaaa,0.0.0.0.0.0.1.2.6.2.0.5.1.2.3.20.h3.vichex.ca.,
995,6kgruvseaaaa,0.0.0.0.0.0.1.2.6.2.1.5.1.2.3.20.h3.vichex.ca.,
996,6kgrvfseaaaa,0.0.0.0.0.0.1.2.6.2.2.5.1.2.3.20.h3.vichex.ca.,
997,6kgrvvseaaaa,0.0.0.0.0.0.1.2.6.2.3.5.1.2.3.20.h3.vichex.ca.,
998,6kgrwfseaaaa,0.0.0.0.0.0.1.2.6.2.4.5.1.2.3.20.h3.vichex.ca.,
999,6kgrwvseaaaa,0.0.0.0.0.0.1.2.6.2.5.5.1.2.3.20.h3.vichex.ca.,
1000,6kgrxfseaaaa,0.0.0.0.0.0.1.2.6.2.6.5.1.2.3.20.h3.vichex.ca.,
1001,6kgruhseaaaa,0.0.0.0.0.0.1.2.6.3.0.5.1.2.3.20.h3.vichex.ca.,
1002,6kgruxseaaaa,0.0.0.0.0.0.1.2.6.3.1.5.1.2.3.20.h3.vichex.ca.,
1003,6kgrvhseaaaa,0.0.0.0.0.0.1.2.6.3.2.5.1.2.3.20.h3.vichex.ca.,
1004,6kgrvxseaaaa,0.0.0.0.0.0.1.2.6.3.3.5.1.2.3.20.h3.vichex.ca.,
1005,6kgrwhseaaaa,0.0.0.0.0.0.1.2.6.3.4.5.1.2.3.20.h3.vichex.ca.,
1006,6kgrwxseaaaa,0.0.0.0.0.0.1.2.6.3.5.5.1.2.3.20.h3.vichex.ca.,
1007,6kgrxhseaaaa,0.0.0.0.0.0.1.2.6.3.6.5.1.2.3.20.h3.vichex.ca.,
1008,6kgrujseaaaa,0.0.0.0.0.0.1.2.6.4.0.5.1.2.3.20.h3.vichex.ca.,
1009,6kgruzseaaaa,0.0.0.0.0.0.1.2.6.4.1.5.1.2.3.20.h3.vichex.ca.,
1010,6kgrvjseaaaa,0.0.0.0.0.0.1.2.6.4.2.5.1.2.3.20.h3.vichex.ca.,
1011,6kgrvzseaaaa,0.0.0.0.0.0.1.2.6.4.3.5.1.2.3.20.h3.vichex.ca.,
1012,6kgrwjseaaaa,0.0.0.0.0.0.1.2.6.4.4.5.1.2.3.20.h3.vichex.ca.,
1013,6kgrwzseaaaa,0.0.0.0.0.0.1.2.6.4.5.5.1.2.3.20.h3.vichex.ca.,
1014,6kgrxjseaaaa,0.0.0.0.0.0.1.2.6.4.6.5.1.2.3.20.h3.vichex.ca.,
1015,6kgrulseaaaa,0.0.0.0.0.0.1.2.6.5.0.5.1.2.3.20.h3.vichex.ca.,
1016,6kgru3seaaaa,0.0.0.0.0.0.1.2.6.5.1.5.1.2.3.20.h3.vichex.ca.,
1017,6kgrvlseaaaa,0.0.0.0.0.0.1.2.6.5.2.5.1.2.3.20.h3.vichex.ca.,
1018,6kgrv3seaaaa,0.0.0.0.0.0.1.2.6.5.3.5.1.2.3.20.h3.vichex.ca.,
1019,6kgrwlseaaaa,0.0.0.0.0.0.1.2.6.5.4.5.1.2.3.20.h3.vichex.ca.,
1020,6kgrw3seaaaa,0.0.0.0.0.0.1.2.6.5.5.5.1.2.3.20.h3.vichex.ca.,
1021,6kgrxlseaaaa,0.0.0.0.0.0.1.2.6.5.6.5.1.2.3.20.h3.vichex.ca.,
1022,6kgrunseaaaa,0.0.0.0.0.0.1.2.6.6.0.5.1.2.3.20.h3.vichex.ca.,
1023,6kgru5seaaaa,0.0.0.0.0.0.1.2.6.6.1.5.1.2.3.20.h3.vichex.ca.,
1024,6kgrvnseaaaa,0.0.0.0.0.0.1.2.6.6.2.5.1.2.3.20.h3.vichex.ca.,
1025,6kgrv5seaaaa,0.0.0.0.0.0.1.2.6.6.3.5.1.2.3.20.h3.vichex.ca.,"North Quadra Common Crawl"
1026,6kgrwnseaaaa,0.0.0.0.0.0.1.2.6.6.4.5.1.2.3.20.h3.vichex.ca.,
1027,6kgrw5seaaaa,0.0.0.0.0.0.1.2.6.6.5.5.1.2.3.20.h3.vichex.ca.,
1028,6kgrxnseaaaa,0.0.0.0.0.0.1.2.6.6.6.5.1.2.3.20.h3.vichex.ca.,
1029,6kgruadeaaaa,0.0.0.0.0.0.1.3.0.0.0.5.1.2.3.20.h3.vichex.ca.,
1030,6kgruqdeaaaa,0.0.0.0.0.0.1.3.0.0.1.5.1.2.3.20.h3.vichex.ca.,
1031,6kgrvadeaaaa,0.0.0.0.0.0.1.3.0.0.2.5.1.2.3.20.h3.vichex.ca.,
1032,6kgrvqdeaaaa,0.0.0.0.0.0.1.3.0.0.3.5.1.2.3.20.h3.vichex.ca.,
1033,6kgrwadeaaaa,0.0.0.0.0.0.1.3.0.0.4.5.1.2.3.20.h3.vichex.ca.,
1034,6kgrwqdeaaaa,0.0.0.0.0.0.1.3.0.0.5.5.1.2.3.20.h3.vichex.ca.,
1035,6kgrxadeaaaa,0.0.0.0.0.0.1.3.0.0.6.5.1.2.3.20.h3.vichex.ca.,
1036,6kgrucdeaaaa,0.0.0.0.0.0.1.3.0.1.0.5.1.2.3.20.h3.vichex.ca.,
1037,6kgrusdeaaaa,0.0.0.0.0.0.1.3.0.1.1.5.1.2.3.20.h3.vichex.ca.,
1038,6kgrvcdeaaaa,0.0.0.0.0.0.1.3.0.1.2.5.1.2.3.20.h3.vichex.ca.,
1039,6kgrvsdeaaaa,0.0.0.0.0.0.1.3.0.1.3.5.1.2.3.20.h3.vichex.ca.,
1040,6kgrwcdeaaaa,0.0.0.0.0.0.1.3.0.1.4.5.1.2.3.20.h3.vichex.ca.,
1041,6kgrwsdeaaaa,0.0.0.0.0.0.1.3.0.1.5.5.1.2.3.20.h3.vichex.ca.,
1042,6kgrxcdeaaaa,0.0.0.0.0.0.1.3.0.1.6.5.1.2.3.20.h3.vichex.ca.,
1043,6kgruedeaaaa,0.0.0.0.0.0.1.3.0.2.0.5.1.2.3.20.h3.vichex.ca.,
1044,6kgruudeaaaa,0.0.0.0.0.0.1.3.0.2.1.5.1.2.3.20.h3.vichex.ca.,
1045,6kgrvedeaaaa,0.0.0.0.0.0.1.3.0.2.2.5.1.2.3.20.h3.vichex.ca.,
1046,6kgrvudeaaaa,0.0.0.0.0.0.1.3.0.2.3.5.1.2.3.20.h3.vichex.ca.,
1047,6kgrwedeaaaa,0.0.0.0.0.0.1.3.0.2.4.5.1.2.3.20.h3.vichex.ca.,
1048,6kgrwudeaaaa,0.0.0.0.0.0.1.3.0.2.5.5.1.2.3.20.h3.vichex.ca.,
1049,6kgrxedeaaaa,0.0.0.0.0.0.1.3.0.2.6.5.1.2.3.20.h3.vichex.ca.,
1050,6kgrugdeaaaa,0.0.0.0.0.0.1.3.0.3.0.5.1.2.3.20.h3.vichex.ca.,
1051,6kgruwdeaaaa,0.0.0.0.0.0.1.3.0.3.1.5.1.2.3.20.h3.vichex.ca.,
1052,6kgrvgdeaaaa,0.0.0.0.0.0.1.3.0.3.2.5.1.2.3.20.h3.vichex.ca.,
1053,6kgrvwdeaaaa,0.0.0.0.0.0.1.3.0.3.3.5.1.2.3.20.h3.vichex.ca.,
1054,6kgrwgdeaaaa,0.0.0.0.0.0.1.3.0.3.4.5.1.2.3.20.h3.vichex.ca.,
1055,6kgrwwdeaaaa,0.0.0.0.0.0.1.3.0.3.5.5.1.2.3.20.h3.vichex.ca.,
1056,6kgrxgdeaaaa,0.0.0.0.0.0.1.3.0.3.6.5.1.2.3.20.h3.vichex.ca.,
1057,6kgruideaaaa,0.0.0.0.0.0.1.3.0.4.0.5.1.2.3.20.h3.vichex.ca.,
1058,6kgruydeaaaa,0.0.0.0.0.0.1.3.0.4.1.5.1.2.3.20.h3.vichex.ca.,
1059,6kgrvideaaaa,0.0.0.0.0.0.1.3.0.4.2.5.1.2.3.20.h3.vichex.ca.,
1060,6kgrvydeaaaa,0.0.0.0.0.0.1.3.0.4.3.5.1.2.3.20.h3.vichex.ca.,
1061,6kgrwideaaaa,0.0.0.0.0.0.1.3.0.4.4.5.1.2.3.20.h3.vichex.ca.,
1062,6kgrwydeaaaa,0.0.0.0.0.0.1.3.0.4.5.5.1.2.3.20.h3.vichex.ca.,
1063,6kgrxideaaaa,0.0.0.0.0.0.1.3.0.4.6.5.1.2.3.20.h3.vichex.ca.,
1064,6kgrukdeaaaa,0.0.0.0.0.0.1.3.0.5.0.5.1.2.3.20.h3.vichex.ca.,
1065,6kgru2deaaaa,0.0.0.0.0.0.1.3.0.5.1.5.1.2.3.20.h3.vichex.ca.,
1066,6kgrvkdeaaaa,0.0.0.0.0.0.1.3.0.5.2.5.1.2.3.20.h3.vichex.ca.,
1067,6kgrv2deaaaa,0.0.0.0.0.0.1.3.0.5.3.5.1.2.3.20.h3.vichex.ca.,
1068,6kgrwkdeaaaa,0.0.0.0.0.0.1.3.0.5.4.5.1.2.3.20.h3.vichex.ca.,
1069,6kgrw2deaaaa,0.0.0.0.0.0.1.3.0.5.5.5.1.2.3.20.h3.vichex.ca.,
1070,6kgrxkdeaaaa,0.0.0.0.0.0.1.3.0.5.6.5.1.2.3.20.h3.vichex.ca.,
1071,6kgrumdeaaaa,0.0.0.0.0.0.1.3.0.6.0.5.1.2.3.20.h3.vichex.ca.,
1072,6kgru4deaaaa,0.0.0.0.0.0.1.3.0.6.1.5.1.2.3.20.h3.vichex.ca.,
1073,6kgrvmdeaaaa,0.0.0.0.0.0.1.3.0.6.2.5.1.2.3.20.h3.vichex.ca.,
1074,6kgrv4deaaaa,0.0.0.0.0.0.1.3.0.6.3.5.1.2.3.20.h3.vichex.ca.,
1075,6kgrwmdeaaaa,0.0.0.0.0.0.1.3.0.6.4.5.1.2.3.20.h3.vichex.ca.,
1076,6kgrw4deaaaa,0.0.0.0.0.0.1.3.0.6.5.5.1.2.3.20.h3.vichex.ca.,
1077,6kgrxmdeaaaa,0.0.0.0.0.0.1.3.0.6.6.5.1.2.3.20.h3.vichex.ca.,
1078,6kgrualeaaaa,0.0.0.0.0.0.1.3.1.0.0.5.1.2.3.20.h3.vichex.ca.,
1079,6kgruqleaaaa,0.0.0.0.0.0.1.3.1.0.1.5.1.2.3.20.h3.vichex.ca.,
1080,6kgrvaleaaaa,0.0.0.0.0.0.1.3.1.0.2.5.1.2.3.20.h3.vichex.ca.,
1081,6kgrvqleaaaa,0.0.0.0.0.0.1.3.1.0.3.5.1.2.3.20.h3.vichex.ca.,
1082,6kgrwaleaaaa,0.0.0.0.0.0.1.3.1.0.4.5.1.2.3.20.h3.vichex.ca.,
1083,6kgrwqleaaaa,0.0.0.0.0.0.1.3.1.0.5.5.1.2.3.20.h3.vichex.ca.,
1084,6kgrxaleaaaa,0.0.0.0.0.0.1.3.1.0.6.5.1.2.3.20.h3.vichex.ca.,
1085,6kgrucleaaaa,0.0.0.0.0.0.1.3.1.1.0.5.1.2.3.20.h3.vichex.ca.,
1086,6kgrusleaaaa,0.0.0.0.0.0.1.3.1.1.1.5.1.2.3.20.h3.vichex.ca.,
1087,6kgrvcleaaaa,0.0.0.0.0.0.1.3.1.1.2.5.1.2.3.20.h3.vichex.ca.,
1088,6kgrvsleaaaa,0.0.0.0.0.0.1.3.1.1.3.5.1.2.3.20.h3.vichex.ca.,
1089,6kgrwcleaaaa,0.0.0.0.0.0.1.3.1.1.4.5.1.2.3.20.h3.vichex.ca.,
1090,6kgrwsleaaaa,0.0.0.0.0.0.1.3.1.1.5.5.1.2.3.20.h3.vichex.ca.,
1091,6kgrxcleaaaa,0.0.0.0.0.0.1.3.1.1.6.5.1.2.3.20.h3.vichex.ca.,
1092,6kgrueleaaaa,0.0.0.0.0.0.1.3.1.2.0.5.1.2.3.20.h3.vichex.ca.,
1093,6kgruuleaaaa,0.0.0.0.0.0.1.3.1.2.1.5.1.2.3.20.h3.vichex.ca.,
1094,6kgrveleaaaa,0.0.0.0.0.0.1.3.1.2.2.5.1.2.3.20.h3.vichex.ca.,
1095,6kgrvuleaaaa,0.0.0.0.0.0.1.3.1.2.3.5.1.2.3.20.h3.vichex.ca.,
1096,6kgrweleaaaa,0.0.0.0.0.0.1.3.1.2.4.5.1.2.3.20.h3.vichex.ca.,
1097,6kgrwuleaaaa,0.0.0.0.0.0.1.3.1.2.5.5.1.2.3.20.h3.vichex.ca.,
1098,6kgrxeleaaaa,0.0.0.0.0.0.1.3.1.2.6.5.1.2.3.20.h3.vichex.ca.,
1099,6kgrugleaaaa,0.0.0.0.0.0.1.3.1.3.0.5.1.2.3.20.h3.vichex.ca.,
1100,6kgruwleaaaa,0.0.0.0.0.0.1.3.1.3.1.5.1.2.3.20.h3.vichex.ca.,
1101,6kgrvgleaaaa,0.0.0.0.0.0.1.3.1.3.2.5.1.2.3.20.h3.vichex.ca.,
1102,6kgrvwleaaaa,0.0.0.0.0.0.1.3.1.3.3.5.1.2.3.20.h3.vichex.ca.,
1103,6kgrwgleaaaa,0.0.0.0.0.0.1.3.1.3.4.5.1.2.3.20.h3.vichex.ca.,
1104,6kgrwwleaaaa,0.0.0.0.0.0.1.3.1.3.5.5.1.2.3.20.h3.vichex.ca.,
1105,6kgrxgleaaaa,0.0.0.0.0.0.1.3.1.3.6.5.1.2.3.20.h3.vichex.ca.,
1106,6kgruileaaaa,0.0.0.0.0.0.1.3.1.4.0.5.1.2.3.20.h3.vichex.ca.,
1107,6kgruyleaaaa,0.0.0.0.0.0.1.3.1.4.1.5.1.2.3.20.h3.vichex.ca.,
1108,6kgrvileaaaa,0.0.0.0.0.0.1.3.1.4.2.5.1.2.3.20.h3.vichex.ca.,
1109,6kgrvyleaaaa,0.0.0.0.0.0.1.3.1.4.3.5.1.2.3.20.h3.vichex.ca.,
1110,6kgrwileaaaa,0.0.0.0.0.0.1.3.1.4.4.5.1.2.3.20.h3.vichex.ca.,
1111,6kgrwyleaaaa,0.0.0.0.0.0.1.3.1.4.5.5.1.2.3.20.h3.vichex.ca.,
1112,6kgrxileaaaa,0.0.0.0.0.0.1.3.1.4.6.5.1.2.3.20.h3.vichex.ca.,
1113,6kgrukleaaaa,0.0.0.0.0.0.1.3.1.5.0.5.1.2.3.20.h3.vichex.ca.,
1114,6kgru2leaaaa,0.0.0.0.0.0.1.3.1.5.1.5.1.2.3.20.h3.vichex.ca.,
1115,6kgrvkleaaaa,0.0.0.0.0.0.1.3.1.5.2.5.1.2.3.20.h3.vichex.ca.,"Mount View Colquitz Common Crawl"
1116,6kgrv2leaaaa,0.0.0.0.0.0.1.3.1.5.3.5.1.2.3.20.h3.vichex.ca.,
1117,6kgrwkleaaaa,0.0.0.0.0.0.1.3.1.5.4.5.1.2.3.20.h3.vichex.ca.,
1118,6kgrw2leaaaa,0.0.0.0.0.0.1.3.1.5.5.5.1.2.3.20.h3.vichex.ca.,
1119,6kgrxkleaaaa,0.0.0.0.0.0.1.3.1.5.6.5.1.2.3.20.h3.vichex.ca.,
1120,6kgrumleaaaa,0.0.0.0.0.0.1.3.1.6.0.5.1.2.3.20.h3.vichex.ca.,
1121,6kgru4leaaaa,0.0.0.0.0.0.1.3.1.6.1.5.1.2.3.20.h3.vichex.ca.,
1122,6kgrvmleaaaa,0.0.0.0.0.0.1.3.1.6.2.5.1.2.3.20.h3.vichex.ca.,
1123,6kgrv4leaaaa,0.0.0.0.0.0.1.3.1.6.3.5.1.2.3.20.h3.vichex.ca.,
1124,6kgrwmleaaaa,0.0.0.0.0.0.1.3.1.6.4.5.1.2.3.20.h3.vichex.ca.,
1125,6kgrw4leaaaa,0.0.0.0.0.0.1.3.1.6.5.5.1.2.3.20.h3.vichex.ca.,
1126,6kgrxmleaaaa,0.0.0.0.0.0.1.3.1.6.6.5.1.2.3.20.h3.vichex.ca.,
1127,6kgruateaaaa,0.0.0.0.0.0.1.3.2.0.0.5.1.2.3.20.h3.vichex.ca.,
1128,6kgruqteaaaa,0.0.0.0.0.0.1.3.2.0.1.5.1.2.3.20.h3.vichex.ca.,
1129,6kgrvateaaaa,0.0.0.0.0.0.1.3.2.0.2.5.1.2.3.20.h3.vichex.ca.,
1130,6kgrvqteaaaa,0.0.0.0.0.0.1.3.2.0.3.5.1.2.3.20.h3.vichex.ca.,
1131,6kgrwateaaaa,0.0.0.0.0.0.1.3.2.0.4.5.1.2.3.20.h3.vichex.ca.,
1132,6kgrwqteaaaa,0.0.0.0.0.0.1.3.2.0.5.5.1.2.3.20.h3.vichex.ca.,
1133,6kgrxateaaaa,0.0.0.0.0.0.1.3.2.0.6.5.1.2.3.20.h3.vichex.ca.,
1134,6kgructeaaaa,0.0.0.0.0.0.1.3.2.1.0.5.1.2.3.20.h3.vichex.ca.,
1135,6kgrusteaaaa,0.0.0.0.0.0.1.3.2.1.1.5.1.2.3.20.h3.vichex.ca.,
1136,6kgrvcteaaaa,0.0.0.0.0.0.1.3.2.1.2.5.1.2.3.20.h3.vichex.ca.,
1137,6kgrvsteaaaa,0.0.0.0.0.0.1.3.2.1.3.5.1.2.3.20.h3.vichex.ca.,
1138,6kgrwcteaaaa,0.0.0.0.0.0.1.3.2.1.4.5.1.2.3.20.h3.vichex.ca.,
1139,6kgrwsteaaaa,0.0.0.0.0.0.1.3.2.1.5.5.1.2.3.20.h3.vichex.ca.,
1140,6kgrxcteaaaa,0.0.0.0.0.0.1.3.2.1.6.5.1.2.3.20.h3.vichex.ca.,
1141,6kgrueteaaaa,0.0.0.0.0.0.1.3.2.2.0.5.1.2.3.20.h3.vichex.ca.,"Fairfield Gonzalez Common Crawl"
1142,6kgruuteaaaa,0.0.0.0.0.0.1.3.2.2.1.5.1.2.3.20.h3.vichex.ca.,
1143,6kgrveteaaaa,0.0.0.0.0.0.1.3.2.2.2.5.1.2.3.20.h3.vichex.ca.,
1144,6kgrvuteaaaa,0.0.0.0.0.0.1.3.2.2.3.5.1.2.3.20.h3.vichex.ca.,
1145,6kgrweteaaaa,0.0.0.0.0.0.1.3.2.2.4.5.1.2.3.20.h3.vichex.ca.,
1146,6kgrwuteaaaa,0.0.0.0.0.0.1.3.2.2.5.5.1.2.3.20.h3.vichex.ca.,
1147,6kgrxeteaaaa,0.0.0.0.0.0.1.3.2.2.6.5.1.2.3.20.h3.vichex.ca.,
1148,6kgrugteaaaa,0.0.0.0.0.0.1.3.2.3.0.5.1.2.3.20.h3.vichex.ca.,
1149,6kgruwteaaaa,0.0.0.0.0.0.1.3.2.3.1.5.1.2.3.20.h3.vichex.ca.,
1150,6kgrvgteaaaa,0.0.0.0.0.0.1.3.2.3.2.5.1.2.3.20.h3.vichex.ca.,
1151,6kgrvwteaaaa,0.0.0.0.0.0.1.3.2.3.3.5.1.2.3.20.h3.vichex.ca.,
1152,6kgrwgteaaaa,0.0.0.0.0.0.1.3.2.3.4.5.1.2.3.20.h3.vichex.ca.,
1153,6kgrwwteaaaa,0.0.0.0.0.0.1.3.2.3.5.5.1.2.3.20.h3.vichex.ca.,
1154,6kgrxgteaaaa,0.0.0.0.0.0.1.3.2.3.6.5.1.2.3.20.h3.vichex.ca.,
1155,6kgruiteaaaa,0.0.0.0.0.0.1.3.2.4.0.5.1.2.3.20.h3.vichex.ca.,
1156,6kgruyteaaaa,0.0.0.0.0.0.1.3.2.4.1.5.1.2.3.20.h3.vichex.ca.,
1157,6kgrviteaaaa,0.0.0.0.0.0.1.3.2.4.2.5.1.2.3.20.h3.vichex.ca.,
1158,6kgrvyteaaaa,0.0.0.0.0.0.1.3.2.4.3.5.1.2.3.20.h3.vichex.ca.,
1159,6kgrwiteaaaa,0.0.0.0.0.0.1.3.2.4.4.5.1.2.3.20.h3.vichex.ca.,
1160,6kgrwyteaaaa,0.0.0.0.0.0.1.3.2.4.5.5.1.2.3.20.h3.vichex.ca.,
1161,6kgrxiteaaaa,0.0.0.0.0.0.1.3.2.4.6.5.1.2.3.20.h3.vichex.ca.,
1162,6kgrukteaaaa,0.0.0.0.0.0.1.3.2.5.0.5.1.2.3.20.h3.vichex.ca.,
1163,6kgru2teaaaa,0.0.0.0.0.0.1.3.2.5.1.5.1.2.3.20.h3.vichex.ca.,
1164,6kgrvkteaaaa,0.0.0.0.0.0.1.3.2.5.2.5.1.2.3.20.h3.vichex.ca.,
1165,6kgrv2teaaaa,0.0.0.0.0.0.1.3.2.5.3.5.1.2.3.20.h3.vichex.ca.,
1166,6kgrwkteaaaa,0.0.0.0.0.0.1.3.2.5.4.5.1.2.3.20.h3.vichex.ca.,
1167,6kgrw2teaaaa,0.0.0.0.0.0.1.3.2.5.5.5.1.2.3.20.h3.vichex.ca.,
1168,6kgrxkteaaaa,0.0.0.0.0.0.1.3.2.5.6.5.1.2.3.20.h3.vichex.ca.,
1169,6kgrumteaaaa,0.0.0.0.0.0.1.3.2.6.0.5.1.2.3.20.h3.vichex.ca.,
1170,6kgru4teaaaa,0.0.0.0.0.0.1.3.2.6.1.5.1.2.3.20.h3.vichex.ca.,
1171,6kgrvmteaaaa,0.0.0.0.0.0.1.3.2.6.2.5.1.2.3.20.h3.vichex.ca.,
1172,6kgrv4teaaaa,0.0.0.0.0.0.1.3.2.6.3.5.1.2.3.20.h3.vichex.ca.,"Falaise Common Crawl"
1173,6kgrwmteaaaa,0.0.0.0.0.0.1.3.2.6.4.5.1.2.3.20.h3.vichex.ca.,
1174,6kgrw4teaaaa,0.0.0.0.0.0.1.3.2.6.5.5.1.2.3.20.h3.vichex.ca.,
1175,6kgrxmteaaaa,0.0.0.0.0.0.1.3.2.6.6.5.1.2.3.20.h3.vichex.ca.,
1176,6kgrua3eaaaa,0.0.0.0.0.0.1.3.3.0.0.5.1.2.3.20.h3.vichex.ca.,
1177,6kgruq3eaaaa,0.0.0.0.0.0.1.3.3.0.1.5.1.2.3.20.h3.vichex.ca.,
1178,6kgrva3eaaaa,0.0.0.0.0.0.1.3.3.0.2.5.1.2.3.20.h3.vichex.ca.,
1179,6kgrvq3eaaaa,0.0.0.0.0.0.1.3.3.0.3.5.1.2.3.20.h3.vichex.ca.,
1180,6kgrwa3eaaaa,0.0.0.0.0.0.1.3.3.0.4.5.1.2.3.20.h3.vichex.ca.,
1181,6kgrwq3eaaaa,0.0.0.0.0.0.1.3.3.0.5.5.1.2.3.20.h3.vichex.ca.,
1182,6kgrxa3eaaaa,0.0.0.0.0.0.1.3.3.0.6.5.1.2.3.20.h3.vichex.ca.,
1183,6kgruc3eaaaa,0.0.0.0.0.0.1.3.3.1.0.5.1.2.3.20.h3.vichex.ca.,
1184,6kgrus3eaaaa,0.0.0.0.0.0.1.3.3.1.1.5.1.2.3.20.h3.vichex.ca.,
1185,6kgrvc3eaaaa,0.0.0.0.0.0.1.3.3.1.2.5.1.2.3.20.h3.vichex.ca.,
1186,6kgrvs3eaaaa,0.0.0.0.0.0.1.3.3.1.3.5.1.2.3.20.h3.vichex.ca.,
1187,6kgrwc3eaaaa,0.0.0.0.0.0.1.3.3.1.4.5.1.2.3.20.h3.vichex.ca.,
1188,6kgrws3eaaaa,0.0.0.0.0.0.1.3.3.1.5.5.1.2.3.20.h3.vichex.ca.,
1189,6kgrxc3eaaaa,0.0.0.0.0.0.1.3.3.1.6.5.1.2.3.20.h3.vichex.ca.,
1190,6kgrue3eaaaa,0.0.0.0.0.0.1.3.3.2.0.5.1.2.3.20.h3.vichex.ca.,
1191,6kgruu3eaaaa,0.0.0.0.0.0.1.3.3.2.1.5.1.2.3.20.h3.vichex.ca.,
